"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR39","FR39_1161",0,0,0,0,126.618013620801,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1243",0,0,0,0,0,16.2708153884408,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_1244",0,0,0,0,0,11.3159841696493,0,0,"BC","BC","BC","recruit","died","AD"
"FR39","FR39_26",26,36.891416599319,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_284",0,0,0,40.1782848335669,928.352221524797,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR39","FR39_292",292,60.7171231530459,96.0550448157802,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR39","FR39_360",0,0,0,0,22.1413909909034,666.776379360476,0,0,"BC","BC","recruit","alive","died","AD"
"FR39","FR39_380",380,77.1024065894456,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_385",385,294.068415206363,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR39","FR39_623",623,0,50.2351204756685,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR39","FR39_650",650,0,44.9859428478398,83.7415533710606,105.997412409923,0,0,0,"recruit","alive","alive","died","AD","AD"
"FR39","FR39_711",0,0,0,21.6998713773477,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_719",0,0,0,57.9044796889134,102.661486440836,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR39","FR39_731",0,0,0,81.4194872553234,76.3828931451326,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR39","FR39_754",0,0,0,19.2960423702112,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR39","FR39_860",0,0,0,0,27.1943376793739,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_869",0,0,0,0,15.4695390527286,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_871",0,0,0,0,70.2670288684725,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_873",0,0,0,0,21.2910569203517,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_879",0,0,0,0,731.941403805638,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_885",0,0,0,0,92.9644075208904,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_897",0,0,0,0,3.38498370392688,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_899",0,0,0,0,51.2162751724589,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_922",0,0,0,0,82.4496996869533,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_930",0,0,0,0,140.795698989422,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_949",0,0,0,0,126.487192994562,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_954",0,0,0,0,163.329551859042,0,0,0,"BC","BC","recruit","died","AD","AD"
