"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR40","FR40_462",462,878.00447988,987.30384516,765.07922412,832.45218912,878.00447988,1072.47960576,1087.6854798,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_463",463,617.2996878,682.5493836,580.09347828,596.73664224,617.2996878,708.63292908,597.22662744,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_464",464,868.80909096,1035.502056,896.32992636,1009.74516732,868.80909096,1107.84020436,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_466",466,44.0170038,28.05981912,443.06095068,224.20089468,44.0170038,11.44932084,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_467",467,9.13005756,11.44932084,71.03152116,14.35656636,9.13005756,18.30911364,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_468",468,148.90650228,0,61.93412928,105.60814344,148.90650228,0,0,"BC","recruit","AD","AD","AD","AD"
"FR40","FR40_469",0,0,0,91.57823388,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_471",0,0,0,90.27160668,5.83082388,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR40","FR40_472",472,145.41127452,200.84493348,65.59268544,110.3283342,145.41127452,255.608946,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_474",474,142.81435296,165.07601388,83.85280056,121.05901008,142.81435296,210.49764192,5.29184016,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_475",0,0,0,22.75164612,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_476",0,0,0,2.7765828,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_477",477,180.18389088,187.35400764,156.795264,167.91792804,180.18389088,230.97902328,197.72536104,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_478",478,136.06889004,150.32745936,74.90240424,113.85622764,136.06889004,134.48460456,88.71998688,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_479",479,160.9601382,187.51733604,137.62050984,166.186647,160.9601382,240.15807936,300.00160512,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_481",0,0,0,439.14106908,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_482",482,79.27960536,96.78840984,297.73134036,291.2962014,79.27960536,49.29251112,0,"alive","alive","alive","alive","alive","died"
"FR40","FR40_483",483,428.23073196,429.553692,398.89695132,416.52008568,428.23073196,0,0,"alive","alive","alive","alive","died","AD"
"FR40","FR40_485",485,574.40964996,661.52901852,660.97370196,637.32374964,574.40964996,764.60557176,704.12506524,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_486",486,321.90394356,404.09079444,161.23779648,240.28874208,321.90394356,519.58030608,599.28456528,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_487",487,114.0848874,150.47445492,66.09900348,101.5902648,114.0848874,199.73430036,222.92693316,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_488",488,136.72220364,149.9354712,71.32551228,101.57393196,136.72220364,65.93567508,23.14363428,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_489",489,134.74593,106.01646444,85.45341888,113.48057232,134.74593,148.66150968,146.9138958,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_490",490,903.14072064,1005.33530052,749.72635452,783.78032592,903.14072064,1036.49835924,890.59709952,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_491",491,107.40475584,131.87135016,60.08851836,91.10458152,107.40475584,0,0,"alive","alive","alive","alive","died","AD"
"FR40","FR40_492",0,0,0,52.41208356,59.30454204,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR40","FR40_493",493,183.10746924,237.3978294,192.36818952,171.03750048,183.10746924,9.5547114,16.52883408,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_495",495,148.0571946,164.68402572,55.123335,111.6349614,148.0571946,166.6766322,178.97526072,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_496",496,221.21198496,212.37591852,117.74344356,172.49112324,221.21198496,250.69276116,299.64228264,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_497",0,0,0,95.08979448,23.30696268,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR40","FR40_498",498,80.439237,100.47963168,101.55759912,129.66641676,80.439237,129.33975996,143.01034704,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_499",499,20.12205888,23.87861208,37.71252756,13.2296004,20.12205888,61.23181716,5.4715014,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_500",500,298.90730484,368.69753016,622.23220548,643.98754836,298.90730484,515.49709608,542.42994924,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_501",501,243.06532488,324.10887696,1919.517021,270.99448128,243.06532488,272.9217564,274.66937028,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_503",503,329.82537096,388.42760088,388.34593668,409.15397484,329.82537096,239.684427,32.9106726,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_505",505,26.26320672,66.27866472,46.10760732,26.18154252,26.26320672,91.055583,52.93473444,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_506",0,0,0,18.63577044,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR40","FR40_508",508,216.44279568,207.31273812,159.39218556,180.7228746,216.44279568,306.12642012,15.81018912,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_510",510,151.86274632,185.26340412,151.5687552,199.7506332,151.86274632,189.052623,136.39554684,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_511",511,35.1972702,0,55.49899032,59.82719292,35.1972702,0,0,"BC","recruit","AD","AD","AD","AD"
"FR40","FR40_512",512,130.28706468,133.14531168,128.7844434,123.19861212,130.28706468,131.51202768,49.61916792,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_513",513,172.67078448,219.64403232,98.79734916,142.65102456,172.67078448,13.70325276,19.61574084,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_514",514,51.82410132,15.38553528,83.2158198,86.05773396,51.82410132,0,0,"alive","alive","alive","alive","died","AD"
"FR40","FR40_515",515,168.86523276,110.85098508,101.11661244,150.9971058,168.86523276,15.20587404,28.64780136,"alive","alive","alive","alive","alive","alive"
