"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR36","FR36_908",908,79.572938926491,0,0,79.572938926491,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_915",915,315.704943747405,0,0,315.704943747405,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_922",922,60.375214957311,0,0,60.375214957311,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_923",923,37.777216149522,0,0,37.777216149522,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_929",929,141.412387067892,0,0,141.412387067892,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_967",967,441.645266836746,0,0,441.645266836746,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_968",968,30.195742107456,0,0,30.195742107456,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_972",972,588.084854503347,0,0,588.084854503347,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_982",982,30.781435381092,0,0,30.781435381092,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_984",984,174.959596241154,0,0,174.959596241154,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1000",1000,93.9128570611211,0,0,93.9128570611211,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1001",1001,1265.2970969809,0,0,1265.2970969809,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1002",1002,143.183175418279,0,0,143.183175418279,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1003",1003,533.682744740858,0,0,533.682744740858,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1006",1006,275.606354328423,0,0,275.606354328423,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1007",1007,781.84947271571,0,0,781.84947271571,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1009",1009,77.2986375288037,0,0,77.2986375288037,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1014",1014,1169.04582122576,0,0,1169.04582122576,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1016",1016,23.6948859274882,0,0,23.6948859274882,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1017",1017,107.35467640715,0,0,107.35467640715,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1020",1020,68.8280019798466,0,0,68.8280019798466,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1021",1021,43.6123262723333,0,0,43.6123262723333,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1022",1022,127.828104413509,0,0,127.828104413509,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1023",1023,29.8761605172677,0,0,29.8761605172677,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1024",1024,59.1472756381813,0,0,59.1472756381813,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1025",1025,5.26553020610848,0,0,5.26553020610848,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1026",1026,30.2032120828645,0,0,30.2032120828645,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1027",1027,13.1638255152712,0,0,13.1638255152712,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1028",1028,9.9750727507024,0,0,9.9750727507024,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1029",1029,164.163533351314,0,0,164.163533351314,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1030",1030,13.801576068185,0,0,13.801576068185,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1031",1031,602.641567346944,0,0,602.641567346944,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1032",1032,14.3412111514197,0,0,14.3412111514197,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1033",1033,87.4699412188642,0,0,87.4699412188642,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1035",1035,29.5818141082306,0,0,29.5818141082306,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1036",1036,145.815940521333,0,0,145.815940521333,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1037",1037,20.751421837117,0,0,20.751421837117,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1038",1038,192.551609245116,0,0,192.551609245116,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR39","FR39_1040",1040,133.813148063931,0,0,133.813148063931,0,0,0,"BC","BC","recruit","AD","AD","AD"
